iter	MAPE	RMSE
937	0.17871394	3095.299727
938	0.1785563907	3094.584745
939	0.1786013279	3094.397504
940	0.1784200479	3092.393385
941	0.178017194	3090.218447
942	0.1780433745	3089.67195
943	0.1779883027	3088.914605
944	0.1780142449	3088.336275
945	0.1779878285	3087.849891
946	0.1779986624	3087.292728
947	0.1777741426	3085.635909
948	0.1776863105	3085.099118
949	0.1776565595	3083.257008
950	0.1774268322	3083.038426
951	0.1774722126	3082.038451
952	0.1775347829	3081.079133
953	0.1772337988	3079.569238
954	0.177210348	3077.596768
955	0.1771767275	3075.827792
956	0.1771634719	3075.560042
957	0.1770001797	3074.594835
958	0.176912232	3074.214344
959	0.1769320026	3074.227818
960	0.1768468187	3073.098224
961	0.1768304729	3071.850641
962	0.1767530659	3070.58983
963	0.1767408966	3069.258853
964	0.1765188635	3067.769061
965	0.1765590776	3067.454657
966	0.176626926	3067.170746
967	0.1765995746	3065.526227
968	0.1765384602	3064.734242
969	0.1760237016	3063.575844
970	0.1760794587	3063.203682
971	0.1759854239	3063.093785
972	0.1759519589	3062.314825
973	0.1759202069	3059.992317
974	0.1758935192	3059.360412
975	0.1758809988	3057.902198
976	0.1758689222	3057.669857
977	0.1757292729	3055.801855
978	0.1756940093	3055.333281
979	0.1754158398	3054.233756
980	0.1753498225	3052.219732
981	0.1752917601	3051.194279
982	0.1752648528	3049.383472
983	0.1753050829	3048.926755
984	0.1753007111	3047.390536
985	0.1753134488	3046.532033
986	0.1753633819	3045.86852
987	0.1753745669	3044.345258
988	0.1754085739	3042.932615
989	0.1754641509	3041.816888
990	0.1754258281	3040.664589
991	0.1753987532	3039.840259
992	0.1753438274	3038.511866
993	0.1752990385	3038.244584
994	0.1752889705	3037.17455
995	0.175228534	3036.070903
996	0.1752505536	3034.473055
997	0.1752179427	3033.80051
998	0.175223544	3032.428475
999	0.1752338044	3031.988293
