iter	MAPE	RMSE
937	0.2103794533	3082.926655
938	0.2102650277	3081.595672
939	0.2103016117	3079.932128
940	0.2102754769	3079.34723
941	0.210404998	3077.753822
942	0.2102317301	3076.752056
943	0.2102667106	3075.425377
944	0.2100649865	3073.73341
945	0.2101591666	3072.993709
946	0.2099902001	3071.619013
947	0.2101370664	3070.218053
948	0.210076932	3069.24404
949	0.209988116	3067.025095
950	0.2095312668	3065.590797
951	0.209301087	3065.059628
952	0.2093424314	3064.664797
953	0.2093288018	3062.292543
954	0.2091145282	3060.844535
955	0.2090492117	3060.72291
956	0.2091239416	3059.415829
957	0.2089345582	3058.047167
958	0.2088346829	3056.978993
959	0.2088215529	3055.481422
960	0.208879014	3054.696132
961	0.2086954025	3052.944946
962	0.2085517356	3050.460286
963	0.2085602632	3049.31882
964	0.208628287	3049.043222
965	0.2083296732	3047.73539
966	0.2081929747	3046.433889
967	0.2081542582	3046.148708
968	0.2081327655	3045.447158
969	0.2081257357	3044.31129
970	0.2079434057	3043.334398
971	0.2077926324	3042.626623
972	0.2072730358	3041.564567
973	0.2072629741	3040.842315
974	0.2070194414	3040.206506
975	0.2070749702	3039.303681
976	0.2071189933	3038.485235
977	0.2071617464	3037.019597
978	0.2071945329	3036.703143
979	0.2071554336	3036.687684
980	0.2071750336	3035.364526
981	0.2071685873	3034.889962
982	0.2070578016	3033.25196
983	0.2070056898	3032.775268
984	0.2070640211	3031.511669
985	0.2070567477	3030.40238
986	0.2070142861	3030.036553
987	0.2070309654	3029.476667
988	0.2068034003	3027.704544
989	0.2066548275	3027.265822
990	0.206685266	3026.748841
991	0.2069309943	3025.757802
992	0.2069894131	3025.067498
993	0.2068444754	3021.746791
994	0.206679226	3021.233476
995	0.206735802	3019.642108
996	0.2067125651	3018.105253
997	0.2067267209	3016.464682
998	0.206718443	3015.802225
999	0.2067909748	3014.77682
