iter	MAPE	RMSE
938	0.1843316923	3168.442522
939	0.1843368213	3168.041337
940	0.1843319326	3166.075461
941	0.1842807063	3164.109747
942	0.1842185983	3161.775489
943	0.1840686129	3158.599257
944	0.183829494	3155.577692
945	0.1838203326	3154.330792
946	0.1837638973	3152.027958
947	0.1837291227	3150.929646
948	0.183504461	3148.974856
949	0.1834921123	3149.036292
950	0.1834846669	3147.094628
951	0.1835036943	3146.242988
952	0.1834759515	3144.136294
953	0.1833132039	3143.254698
954	0.183284926	3143.056898
955	0.183185734	3142.481801
956	0.1829659139	3140.993712
957	0.1829029107	3138.716059
958	0.1828961176	3138.265386
959	0.1828999607	3137.832682
960	0.1828500302	3137.169538
961	0.1826771931	3136.047744
962	0.1826446912	3135.130174
963	0.182686476	3134.430668
964	0.1826621282	3133.685381
965	0.1826884109	3132.170944
966	0.1826767026	3131.34756
967	0.1826487885	3130.365962
968	0.1826137896	3128.941305
969	0.1826010761	3128.220871
970	0.1824720814	3127.128146
971	0.1824233285	3126.416127
972	0.1823825998	3124.810105
973	0.1823949531	3124.910415
974	0.1823393405	3123.680226
975	0.1820795008	3121.401748
976	0.1820771898	3120.549983
977	0.1820429446	3118.761192
978	0.18197927	3116.279394
979	0.1819657153	3116.309036
980	0.1818756842	3114.933998
981	0.181888423	3114.634559
982	0.1818150008	3113.402399
983	0.1815451252	3111.854568
984	0.1815417917	3111.591102
985	0.1815487189	3111.590901
986	0.181497252	3110.289987
987	0.1814380163	3109.164291
988	0.181362441	3107.844218
989	0.1813094252	3106.440459
990	0.1811780334	3105.958515
991	0.1811428462	3105.064624
992	0.1811380165	3104.340101
993	0.1811350852	3103.333687
994	0.1810926707	3102.527413
995	0.1809276892	3101.32865
996	0.1809120378	3100.999245
997	0.1808891305	3100.320388
998	0.1808297196	3099.680172
999	0.1807708087	3099.273741
